# inner_mean	 background_mean	 backgroudn_std	 inner_no_poitns	 outer_no_points
3.428268138801262012e+03 3.418962264150943611e+03 8.546128471697144846e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.422526813880126156e+03 3.416038043478260988e+03 9.804816278695852816e+00 3.170000000000000000e+02 1.840000000000000000e+02
3.437331564986737249e+03 3.416603015075376788e+03 7.734812705730990778e+00 3.770000000000000000e+02 1.990000000000000000e+02
3.428340264650283643e+03 3.418383458646616418e+03 9.058889875813951775e+00 5.290000000000000000e+02 2.660000000000000000e+02
3.429710659898476933e+03 3.420116279069767643e+03 8.927900616073870310e+00 1.970000000000000000e+02 8.600000000000000000e+01
3.436850340136054456e+03 3.417901785714285779e+03 8.446744746422995220e+00 4.410000000000000000e+02 2.240000000000000000e+02
3.434995464852607711e+03 3.425014084507042298e+03 1.260355374030980791e+01 4.410000000000000000e+02 2.130000000000000000e+02
3.482061990212071578e+03 3.421505050505050349e+03 9.929167051207397066e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.423242902208201940e+03 3.416807881773399004e+03 8.841100668489046299e+00 3.170000000000000000e+02 2.030000000000000000e+02
3.423199021207177793e+03 3.413603535353535335e+03 7.281281357587143788e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.436854889589905270e+03 3.426113924050632704e+03 1.163689825759093033e+01 3.170000000000000000e+02 1.580000000000000000e+02
3.461553017944534986e+03 3.416828169014084324e+03 7.669680256636508986e+00 6.130000000000000000e+02 3.550000000000000000e+02
3.426397476340694084e+03 3.418415730337078458e+03 8.491646905237933751e+00 3.170000000000000000e+02 1.780000000000000000e+02
4.078342577487765084e+03 3.437623737373737185e+03 1.503623039248454596e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.431654867256637317e+03 3.413937500000000000e+03 5.910464765989219771e+00 1.130000000000000000e+02 1.600000000000000000e+01
3.439574669187145446e+03 3.421434027777777828e+03 1.440711949385926083e+01 5.290000000000000000e+02 2.880000000000000000e+02
3.424076142131979850e+03 3.418608333333333121e+03 8.035645414166944889e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.445624796084828631e+03 3.412979274611398978e+03 7.947990621171232561e+00 6.130000000000000000e+02 3.860000000000000000e+02
3.430281879194631074e+03 3.419355769230769056e+03 7.123793108621127246e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.424827079934746962e+03 3.414955844155844261e+03 7.507615069225422211e+00 6.130000000000000000e+02 3.850000000000000000e+02
3.435920065252854783e+03 3.412904040404040188e+03 8.247490211345892774e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.437037135278514597e+03 3.426105932203389784e+03 1.415207233056844238e+01 3.770000000000000000e+02 2.360000000000000000e+02
3.461849557522124087e+03 3.417031250000000000e+03 8.787364419295469631e+00 1.130000000000000000e+02 3.200000000000000000e+01
3.432034013605442397e+03 3.418498098859315633e+03 7.623195803361379141e+00 4.410000000000000000e+02 2.630000000000000000e+02
3.438446124763705029e+03 3.416619834710743817e+03 1.286211439653445687e+01 5.290000000000000000e+02 2.420000000000000000e+02
3.429292035398229928e+03 3.419457627118644268e+03 7.558409916849507582e+00 1.130000000000000000e+02 5.900000000000000000e+01
3.425589905362775880e+03 3.417655660377358345e+03 8.431148226247616506e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.428790450928382143e+03 3.421012711864406810e+03 9.132954360865701560e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.439375838926174310e+03 3.416138888888888687e+03 8.462836331008185553e+00 1.490000000000000000e+02 3.600000000000000000e+01
3.428296442687747003e+03 3.418886904761904589e+03 1.251876001544334471e+01 2.530000000000000000e+02 1.680000000000000000e+02
3.422020304568527990e+03 3.415733333333333121e+03 8.000763852421981071e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.432323251417769370e+03 3.416459677419354648e+03 7.835402694170396032e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.426778761061947080e+03 3.417936170212765774e+03 1.450957754904940877e+01 1.130000000000000000e+02 4.700000000000000000e+01
3.444329526916802479e+03 3.415118773946360307e+03 7.674737882294519586e+00 6.130000000000000000e+02 2.610000000000000000e+02
4.036595432300163338e+03 3.429328282828282681e+03 9.436834561772862173e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.458247960848287221e+03 3.418704545454545496e+03 8.380537791948516002e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.431053833605220007e+03 3.417270202020201850e+03 8.188142508344954607e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.420624605678233365e+03 3.414622641509433834e+03 8.113525662916540426e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.445434782608695514e+03 3.421654676258992822e+03 9.570422233617707164e+00 2.530000000000000000e+02 1.390000000000000000e+02
3.427050761421319748e+03 3.418680412371134025e+03 8.378355018715831548e+00 1.970000000000000000e+02 9.700000000000000000e+01
3.421472148541114166e+03 3.414201923076922867e+03 8.198709804330270856e+00 3.770000000000000000e+02 2.080000000000000000e+02
3.428047430830039502e+03 3.419627659574467998e+03 1.186715836727132078e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.427203539823008668e+03 3.419714285714285779e+03 8.831183155068597301e+00 1.130000000000000000e+02 8.400000000000000000e+01
3.431695652173913004e+03 3.421059139784946183e+03 1.032205839852743168e+01 5.290000000000000000e+02 3.720000000000000000e+02
3.444977161500815782e+03 3.415502057613168745e+03 8.646878875336843961e+00 6.130000000000000000e+02 2.430000000000000000e+02
3.434320158102766982e+03 3.419797619047619264e+03 1.096507416636672261e+01 2.530000000000000000e+02 1.680000000000000000e+02
3.551210440456769902e+03 3.418619937694704277e+03 7.918516569977942510e+00 6.130000000000000000e+02 3.210000000000000000e+02
3.429316205533596985e+03 3.415829787234042669e+03 8.170572908729123895e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.439363636363636488e+03 3.419776978417266037e+03 8.465795050322595827e+00 2.530000000000000000e+02 1.390000000000000000e+02
3.425042440318302397e+03 3.418008474576271055e+03 7.646862392690445986e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.439060402684563542e+03 3.423310810810810835e+03 7.366699498740802987e+00 1.490000000000000000e+02 7.400000000000000000e+01
3.474469820554649232e+03 3.417808988764044898e+03 7.957226105371681513e+00 6.130000000000000000e+02 3.560000000000000000e+02
3.432718120805368926e+03 3.425900000000000091e+03 1.559214545853135547e+01 1.490000000000000000e+02 8.000000000000000000e+01
3.427357259380097730e+03 3.419914141414141341e+03 9.877926724978397743e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.429279187817258844e+03 3.418282608695652016e+03 8.196401764820899771e+00 1.970000000000000000e+02 9.200000000000000000e+01
3.447637051039697326e+03 3.415069892473118216e+03 8.690648601037644028e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.443274447949526802e+03 3.426451428571428551e+03 1.338471135135844570e+01 3.170000000000000000e+02 1.750000000000000000e+02
3.442901185770750999e+03 3.420071428571428442e+03 8.926285421639363449e+00 2.530000000000000000e+02 9.800000000000000000e+01
3.465533442088091306e+03 3.420334586466165547e+03 7.982881544988662981e+00 6.130000000000000000e+02 2.660000000000000000e+02
3.452589905362775880e+03 3.419287581699346447e+03 7.313407155162457762e+00 3.170000000000000000e+02 1.530000000000000000e+02
3.434192743764172519e+03 3.416809701492537442e+03 9.153193467700875274e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.425654822335025528e+03 3.417293103448275815e+03 8.322194299270817552e+00 1.970000000000000000e+02 1.160000000000000000e+02
3.424946308724832306e+03 3.416701923076922867e+03 8.487411274819255169e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.430066246056782347e+03 3.418523584905660300e+03 9.472124464207198002e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.430080536912751541e+03 3.419046153846153629e+03 7.966141367313517740e+00 1.490000000000000000e+02 6.500000000000000000e+01
3.432628458498023519e+03 3.418040268456375998e+03 7.577677562641961018e+00 2.530000000000000000e+02 1.490000000000000000e+02
4.074319738988580866e+03 3.435810606060606005e+03 1.014152323726985472e+01 6.130000000000000000e+02 3.960000000000000000e+02
3.429492385786802060e+03 3.424220338983050624e+03 1.111582746465927940e+01 1.970000000000000000e+02 1.180000000000000000e+02
3.427060402684563542e+03 3.419192307692307622e+03 8.115840308022665539e+00 1.490000000000000000e+02 1.040000000000000000e+02
3.421205047318611832e+03 3.416556603773584811e+03 8.324866352464818320e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.458714518760195915e+03 3.418429292929292842e+03 8.505645808000831920e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.422681697612732023e+03 3.415525423728813621e+03 7.508991067670288899e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.436174496644295232e+03 3.433442307692307622e+03 2.063362962732522021e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.437411140583554243e+03 3.420163716814159216e+03 9.978060552030278529e+00 3.770000000000000000e+02 2.260000000000000000e+02
3.430240362811791329e+03 3.416251082251082153e+03 7.502218208604159777e+00 4.410000000000000000e+02 2.310000000000000000e+02
3.424307692307692378e+03 3.413508474576271055e+03 8.300751204224734892e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.426205533596837995e+03 3.420171232876712111e+03 8.929986108873437800e+00 2.530000000000000000e+02 1.460000000000000000e+02
3.419756345177665025e+03 3.413041666666666515e+03 7.377212474159116518e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.556691680261011243e+03 3.417974554707378957e+03 8.067423504609900320e+00 6.130000000000000000e+02 3.930000000000000000e+02
3.424284584980237014e+03 3.414856382978723559e+03 8.233016800697139814e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.426249527410207975e+03 3.413032258064516100e+03 7.449401524497631932e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.433456769983686627e+03 3.412957070707070670e+03 7.787952072261937531e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.437281879194631074e+03 3.421644230769230944e+03 1.212587686696922695e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.419334420880913513e+03 3.415202020202020321e+03 8.026445932205746203e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.421083197389885754e+03 3.410328282828282681e+03 7.790716314157828393e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.480456790123456813e+03 3.462490909090909099e+03 4.758566351224732927e+01 8.100000000000000000e+01 5.500000000000000000e+01
3.440267536704730901e+03 3.413234848484848499e+03 7.959360014833481323e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.430083197389885754e+03 3.418103535353535335e+03 8.315853644978952630e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.455976127320955129e+03 3.425069565217391300e+03 1.085174539287729623e+01 3.770000000000000000e+02 2.300000000000000000e+02
3.446247960848287221e+03 3.417260101010101152e+03 7.880132541949141256e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.429672566371681569e+03 3.421000000000000000e+03 8.083614759883531065e+00 1.130000000000000000e+02 5.800000000000000000e+01
3.429283849918434044e+03 3.418277056277056090e+03 9.777673214983071404e+00 6.130000000000000000e+02 2.310000000000000000e+02
3.422802030456852663e+03 3.416616666666666788e+03 1.277248561905195245e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.424578680203045678e+03 3.419250000000000000e+03 7.426585128217858767e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.769797716150081669e+03 3.459517615176151594e+03 4.488009123692337710e+01 6.130000000000000000e+02 3.690000000000000000e+02
3.422528344671201921e+03 3.414052238805970319e+03 7.960553086030455638e+00 4.410000000000000000e+02 2.680000000000000000e+02
3.435347480106100647e+03 3.422521186440677866e+03 9.042014471952729338e+00 3.770000000000000000e+02 2.360000000000000000e+02
3.425564668769716263e+03 3.415179245283018645e+03 8.003297869559325761e+00 3.170000000000000000e+02 2.120000000000000000e+02
3.422007561436672859e+03 3.412809139784946183e+03 7.595529408932963022e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.427355387523629361e+03 3.412850649350649292e+03 8.005097781253809330e+00 5.290000000000000000e+02 3.080000000000000000e+02
3.424517786561264984e+03 3.419606060606060510e+03 9.148404046738836115e+00 2.530000000000000000e+02 9.900000000000000000e+01
4.326326264274061941e+03 3.446599455040871817e+03 1.268483184086746007e+01 6.130000000000000000e+02 3.670000000000000000e+02
3.424339920948616509e+03 3.418526595744680890e+03 9.900802412483834303e+00 2.530000000000000000e+02 1.880000000000000000e+02
3.428782608695652016e+03 3.419518518518518704e+03 8.698106947599534067e+00 2.530000000000000000e+02 1.080000000000000000e+02
3.422344208809135580e+03 3.416909090909090992e+03 7.894622782028499763e+00 6.130000000000000000e+02 3.960000000000000000e+02
3.422680203045685175e+03 3.415791666666666515e+03 1.326894609814794457e+01 1.970000000000000000e+02 1.200000000000000000e+02
3.436165532879818784e+03 3.419079545454545496e+03 1.007045813586033844e+01 4.410000000000000000e+02 2.640000000000000000e+02
3.417318302387267977e+03 3.412089108910890900e+03 8.204803000393559032e+00 3.770000000000000000e+02 2.020000000000000000e+02
3.455096247960848359e+03 3.419380577427821663e+03 8.970908987696132542e+00 6.130000000000000000e+02 3.810000000000000000e+02
3.436998109640831899e+03 3.414037634408602116e+03 9.489591513450374549e+00 5.290000000000000000e+02 3.720000000000000000e+02
3.427611745513866026e+03 3.415410029498525091e+03 7.916229157239341951e+00 6.130000000000000000e+02 3.390000000000000000e+02
3.435639593908629649e+03 3.419166666666666515e+03 7.017834423809099498e+00 1.970000000000000000e+02 7.200000000000000000e+01
3.421724007561436792e+03 3.415930513595166303e+03 8.778819920263392973e+00 5.290000000000000000e+02 3.310000000000000000e+02
3.429067114093959844e+03 3.416525000000000091e+03 7.498291472062152963e+00 1.490000000000000000e+02 8.000000000000000000e+01
3.434248730964467086e+03 3.414857142857142662e+03 5.152768227677552382e+00 1.970000000000000000e+02 1.400000000000000000e+01
3.440241435562805691e+03 3.417554545454545405e+03 7.921110685400003959e+00 6.130000000000000000e+02 3.300000000000000000e+02
3.546574225122349162e+03 3.416103975535168047e+03 8.465158820644106186e+00 6.130000000000000000e+02 3.270000000000000000e+02
3.421328859060402465e+03 3.414182692307692378e+03 1.121877240565743961e+01 1.490000000000000000e+02 1.040000000000000000e+02
3.427790513833992009e+03 3.419771276595744894e+03 1.002209391571490471e+01 2.530000000000000000e+02 1.880000000000000000e+02
3.427382716049382907e+03 3.419602941176470722e+03 8.162215143903235770e+00 8.100000000000000000e+01 6.800000000000000000e+01
3.442715736040609045e+03 3.421863157894737014e+03 7.950651117084408526e+00 1.970000000000000000e+02 9.500000000000000000e+01
3.427091370558375729e+03 3.413588888888888960e+03 8.185209485467531465e+00 1.970000000000000000e+02 9.000000000000000000e+01
3.429725888324873267e+03 3.418508333333333212e+03 7.761009205566560709e+00 1.970000000000000000e+02 1.200000000000000000e+02
3.459551386623164944e+03 3.413226708074534145e+03 8.359256837632901949e+00 6.130000000000000000e+02 3.220000000000000000e+02
3.483295269168026152e+03 3.427444108761329517e+03 1.024056798546389757e+01 6.130000000000000000e+02 3.310000000000000000e+02
3.435734513274336223e+03 3.428702380952380736e+03 1.511840549817527091e+01 1.130000000000000000e+02 8.400000000000000000e+01
3.424059288537549492e+03 3.417169117647059011e+03 7.734144261438844481e+00 2.530000000000000000e+02 1.360000000000000000e+02
3.422932885906040156e+03 3.415692307692307622e+03 8.837286525630741352e+00 1.490000000000000000e+02 1.040000000000000000e+02
